design,tau_shape,n_per_arm,lambda,rank,crit_wald,power_wald,crit_tmax,power_tmax,power_rw_any
DiD_parametric,diffuse_PL,2400,109.01600243569237,6,12.591587243743978,0.9999999999998413,2.585352890704523,1,1
DiD_parametric,diffuse_PL,2450,111.28716915310264,6,12.591587243743978,0.9999999999999281,2.585352890704523,1,1
DiD_parametric,diffuse_PL,2500,113.55833587051282,6,12.591587243743978,0.9999999999999675,2.585352890704523,1,1
DiD_parametric,diffuse_PL,2550,115.82950258792317,6,12.591587243743978,0.9999999999999853,2.585352890704523,1,1
DiD_parametric,diffuse_PL,2600,118.10066930533335,6,12.591587243743978,0.9999999999999934,2.585352890704523,1,1
DiD_parametric,diffuse_PL,2650,120.37183602274354,6,12.591587243743978,0.999999999999997,2.585352890704523,1,1
DiD_parametric,diffuse_PL,2700,122.6430027401539,6,12.591587243743978,0.9999999999999987,2.585352890704523,1,1
DiD_parametric,diffuse_PL,2750,124.91416945756423,6,12.591587243743978,0.9999999999999994,2.585352890704523,1,1
DiD_parametric,diffuse_PL,2800,127.18533617497437,6,12.591587243743978,0.9999999999999998,2.585352890704523,1,1
DiD_parametric,diffuse_PL,2850,129.45650289238455,6,12.591587243743978,0.9999999999999999,2.585352890704523,1,1
DiD_parametric,diffuse_PL,2900,131.72766960979496,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,2950,133.9988363272052,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3000,136.2700030446154,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3050,138.5411697620257,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3100,140.8123364794359,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3150,143.08350319684615,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3200,145.35466991425648,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3250,147.62583663166674,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3300,149.89700334907695,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3350,152.1681700664872,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3400,154.43933678389752,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3450,156.71050350130773,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3500,158.98167021871805,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3550,161.25283693612818,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3600,163.52400365353859,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3650,165.79517037094882,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3700,168.06633708835903,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3750,170.33750380576922,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3800,172.60867052317957,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3850,174.87983724058986,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3900,177.1510039580001,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,3950,179.4221706754103,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,diffuse_PL,4000,181.69333739282058,6,12.591587243743978,1,2.585352890704523,1,1
DiD_parametric,pilot_proportional,100,3.1336323219268625,6,12.591587243743978,0.21408327856033327,2.577791826459521,0.22335,0.218
DiD_parametric,pilot_proportional,150,4.700448482890299,6,12.591587243743978,0.31616496941709904,2.577791826459521,0.3191,0.2992
DiD_parametric,pilot_proportional,200,6.267264643853725,6,12.591587243743978,0.4204747905957297,2.577791826459521,0.4147,0.4098
DiD_parametric,pilot_proportional,250,7.834080804817161,6,12.591587243743978,0.5205104802295493,2.577791826459521,0.5161,0.495
DiD_parametric,pilot_proportional,300,9.400896965780598,6,12.591587243743978,0.6118217718547878,2.577791826459521,0.60375,0.5792
DiD_parametric,pilot_proportional,350,10.967713126744016,6,12.591587243743978,0.6919010257134698,2.577791826459521,0.6812,0.6574
DiD_parametric,pilot_proportional,400,12.53452928770745,6,12.591587243743978,0.7598290641794792,2.577791826459521,0.741,0.73740000000000006
DiD_parametric,pilot_proportional,450,14.101345448670891,6,12.591587243743978,0.8158398730876354,2.577791826459521,0.80005,0.793
DiD_parametric,pilot_proportional,500,15.668161609634321,6,12.591587243743978,0.8609057454560596,2.577791826459521,0.84845,0.8326
DiD_parametric,pilot_proportional,550,17.234977770597766,6,12.591587243743978,0.8963941113630277,2.577791826459521,0.87875,0.8704
DiD_parametric,pilot_proportional,600,18.801793931561196,6,12.591587243743978,0.9238124956163315,2.577791826459521,0.9084,0.9024
DiD_parametric,pilot_proportional,650,20.368610092524598,6,12.591587243743978,0.9446373312999884,2.577791826459521,0.93535,0.9258
DiD_parametric,pilot_proportional,700,21.935426253488032,6,12.591587243743978,0.9602122957748509,2.577791826459521,0.94805,0.9422
DiD_parametric,pilot_proportional,750,23.502242414451473,6,12.591587243743978,0.9716987972421856,2.577791826459521,0.9625,0.9564
DiD_parametric,pilot_proportional,800,25.0690585754149,6,12.591587243743978,0.9800622207238578,2.577791826459521,0.972,0.9676
DiD_parametric,pilot_proportional,850,26.635874736378334,6,12.591587243743978,0.9860803944351284,2.577791826459521,0.9801,0.974
DiD_parametric,pilot_proportional,900,28.202690897341782,6,12.591587243743978,0.9903641032668864,2.577791826459521,0.9849,0.9834
DiD_parametric,pilot_proportional,950,29.769507058305194,6,12.591587243743978,0.9933826078644193,2.577791826459521,0.99,0.9894
DiD_parametric,pilot_proportional,1000,31.336323219268643,6,12.591587243743978,0.9954896941598171,2.577791826459521,0.9925,0.9908
DiD_parametric,pilot_proportional,1050,32.90313938023205,6,12.591587243743978,0.996947700789235,2.577791826459521,0.9946,0.9954
DiD_parametric,pilot_proportional,1100,34.46995554119553,6,12.591587243743978,0.997948306112279,2.577791826459521,0.9956,0.9976
DiD_parametric,pilot_proportional,1150,36.036771702158916,6,12.591587243743978,0.9986297140322868,2.577791826459521,0.99715,0.9982
DiD_parametric,pilot_proportional,1200,37.60358786312239,6,12.591587243743978,0.999090380310754,2.577791826459521,0.9987,0.9984
DiD_parametric,pilot_proportional,1250,39.170404024085784,6,12.591587243743978,0.9993996775752593,2.577791826459521,0.9991,0.998
DiD_parametric,pilot_proportional,1300,40.737220185049196,6,12.591587243743978,0.9996059949232363,2.577791826459521,0.9993,0.9988
DiD_parametric,pilot_proportional,1350,42.30403634601266,6,12.591587243743978,0.9997427712901199,2.577791826459521,0.99925,0.999
DiD_parametric,pilot_proportional,1400,43.870852506976064,6,12.591587243743978,0.99983291498902,2.577791826459521,0.9995,0.9998
DiD_parametric,pilot_proportional,1450,45.43766866793952,6,12.591587243743978,0.9998919937189276,2.577791826459521,0.99985,0.9994
DiD_parametric,pilot_proportional,1500,47.004484828902946,6,12.591587243743978,0.9999305070603322,2.577791826459521,0.99995,0.9996
DiD_parametric,pilot_proportional,1550,48.57130098986638,6,12.591587243743978,0.9999554863287778,2.577791826459521,0.99985,1
DiD_parametric,pilot_proportional,1600,50.1381171508298,6,12.591587243743978,0.9999716088581031,2.577791826459521,0.9999,1
DiD_parametric,pilot_proportional,1650,51.704933311793226,6,12.591587243743978,0.9999819665056269,2.577791826459521,0.99995,1
DiD_parametric,pilot_proportional,1700,53.27174947275667,6,12.591587243743978,0.9999885909105605,2.577791826459521,0.9999,1
DiD_parametric,pilot_proportional,1750,54.8385656337201,6,12.591587243743978,0.9999928095077655,2.577791826459521,1,1
DiD_parametric,pilot_proportional,1800,56.405381794683564,6,12.591587243743978,0.9999954849601383,2.577791826459521,0.99995,1
DiD_parametric,pilot_proportional,1850,57.972197955647005,6,12.591587243743978,0.9999971750205813,2.577791826459521,1,1
DiD_parametric,pilot_proportional,1900,59.53901411661039,6,12.591587243743978,0.9999982385431916,2.577791826459521,1,1
DiD_parametric,pilot_proportional,1950,61.10583027757389,6,12.591587243743978,0.9999989053352906,2.577791826459521,1,1
DiD_parametric,pilot_proportional,2000,62.672646438537285,6,12.591587243743978,0.9999993219068215,2.577791826459521,1,1
DiD_parametric,pilot_proportional,2050,64.23946259950065,6,12.591587243743978,0.9999995812632907,2.577791826459521,1,1
DiD_parametric,pilot_proportional,2100,65.8062787604641,6,12.591587243743978,0.9999997422028749,2.577791826459521,1,1
DiD_parametric,pilot_proportional,2150,67.37309492142751,6,12.591587243743978,0.9999998417512381,2.577791826459521,1,1
DiD_parametric,pilot_proportional,2200,68.93991108239106,6,12.591587243743978,0.9999999031352746,2.577791826459521,1,1
DiD_parametric,pilot_proportional,2250,70.50672724335449,6,12.591587243743978,0.9999999408724236,2.577791826459521,1,1
