permutation_id,tau_null
210,-0.09065934065934067
211,-0.08645765998707178
212,0.1621417797888386
213,-0.06706528765352293
214,-0.08484162895927605
215,-0.10439560439560436
216,-0.0033936651583710287
217,-0.06302521008403361
218,-0.09841628959276016
219,-0.08371040723981904
220,-0.1011635423400129
221,-0.12168713639301876
222,0.5
223,-0.08484162895927605
224,-0.060277957336780874
225,-0.06334841628959276
226,-0.06383322559793148
227,-0.0833872010342599
228,-0.11296056884292183
229,0.33333333333333337
230,-0.07870071105365228
231,-0.10762766645119581
232,-0.10067873303167418
233,-0.0463800904977375
234,-0.12394957983193278
235,0.11301443654384824
236,-0.0976082740788623
237,-0.0922753716871364
238,-0.09825468648998059
239,-0.1071428571428571
240,-0.12718164188752423
241,-0.05252100840336138
242,-0.09372979961215255
243,-0.09082094376212024
244,-0.11506140917905627
245,-0.053329023917259244
246,-0.058338720103426
247,-0.1148998060762767
248,0
249,-0.09243697478991597
250,0.10962077138547721
251,-0.07643826761473815
252,-0.1220103425985779
253,0.12125619478560656
254,-0.10164835164835162
255,-0.09841628959276016
256,0.1084895496660202
257,0.4578215901745314
258,-0.05559146735617326
259,-0.06819650937297994
260,-0.12475759534583064
261,-0.08645765998707178
262,-0.04734970911441505
263,-0.10778926955397539
264,-0.0904977375565611
265,-0.10229476405946991
266,0.0953996983408748
267,-0.06528765352294763
268,-0.07159017453135097
269,-0.07886231415643186
270,-0.13736263736263732
271,-0.1089204912734324
272,-0.10423400129282478
273,-0.08047834518422758
274,0.44957983193277307
275,0.12125619478560656
276,-0.09486102133160956
277,0.4612152553329024
278,-0.0654492566257272
279,-0.07724628312863602
280,0.4305106658047835
281,-0.11683904330963157
282,-0.08968972204266323
283,-0.1244343891402715
284,-0.08419521654815776
285,-0.07659987071751773
286,-0.10552682611506137
287,-0.09211376858435683
288,-0.10568842921784094
289,0.46574014221073046
290,-0.04799612152553334
291,0.45135746606334837
292,-0.09696186166774401
293,-0.10859728506787325
294,-0.08322559793148032
295,-0.10972850678733037
296,-0.03943115707821587
297,0
298,-0.06884292178409823
299,-0.13073691014867483
300,-0.1011635423400129
301,-0.12314156431803491
302,-0.05381383322559796
303,-0.1095669036845508
304,-0.07110536522301225
305,-0.11441499676793798
306,-0.05025856496444736
307,-0.10924369747899154
308,-0.13380736910148672
309,-0.07062055591467353
310,0.16666666666666663
311,-0.12928248222365868
312,-0.13122171945701355
313,0.1621417797888386
314,-0.04961215255332907
315,-0.14156431803490632
316,0.7997198879551821
317,0.7997198879551821
318,-0.12071751777634132
319,-0.08742727860374921
320,-0.09841628959276016
321,-0.07029734970911439
322,-0.12588881706528765
323,-0.08063994828700716
324,-0.0696509372979961
325,-0.08128636069812545
326,-0.10762766645119581
327,-0.08742727860374921
328,-0.07789269553975431
329,-0.0678733031674208
330,-0.10762766645119581
331,0
332,-0.11296056884292183
333,-0.06464124111182934
334,-0.10633484162895923
335,-0.05268261150614095
336,-0.07530704589528114
337,-0.10374919198448607
338,-0.09065934065934067
339,0.10364145658263302
340,-0.12330316742081449
341,-0.11279896574014225
342,-0.08952811893988366
343,-0.11182934712346482
344,-0.10342598577892692
345,-0.10859728506787325
346,0.07293686705451408
347,-0.04848093083387206
348,-0.06480284421460891
349,-0.10520361990950222
350,0.11786252962723542
351,0.2969726352079294
352,-0.11069812540400781
353,0.46767937944408533
354,-0.0940530058177117
355,0.09895496660202541
356,0.1067119155354449
357,0.14969834087481138
358,-0.06884292178409823
359,-0.037330316742081426
360,-0.1244343891402715
361,-0.09114414996767939
362,-0.0321590174531351
363,-0.11296056884292183
364,-0.07239819004524883
365,0.07471450118508938
366,-0.07029734970911439
367,-0.12314156431803491
368,-0.06884292178409823
369,-0.08791208791208793
370,0.06857358327946561
371,-0.11150614091790567
372,-0.07659987071751773
373,-0.0714285714285714
374,-0.04864253393665163
375,-0.058661926308985146
376,-0.10762766645119581
377,-0.10310277957336778
378,-0.1131221719457014
379,-0.052844214608920526
380,-0.1184550743374273
381,-0.11910148674854559
382,-0.10051712992889461
383,0.44618616677440204
384,-0.153038138332256
385,0.44618616677440204
386,-0.0446024563671622
387,-0.09162895927601811
388,-0.08791208791208793
389,-0.07611506140917901
390,0.07568411980176681
391,0.27564102564102566
392,0.12254901960784315
393,-0.07579185520361986
394,-0.04848093083387206
395,-0.11296056884292183
396,-0.09437621202327084
397,-0.05268261150614095
398,-0.014544279250161551
399,0.11463046757164397
400,-0.09324499030381384
401,-0.11683904330963157
402,-0.09162895927601811
403,-0.06851971557853909
404,-0.11748545572074987
405,0.12077138547726785
406,0.4909502262443439
407,-0.1308985132514544
408,-0.0339366515837104
409,-0.1011635423400129
410,-0.13768584356819646
411,-0.06528765352294763
412,-0.09308338720103426
413,-0.06706528765352293
414,-0.09114414996767939
415,0.45216548157724623
416,-0.15756302521008403
417,0.4429541047188106
418,-0.0446024563671622
419,0.15939452704158585
420,-0.054621848739495826
421,-0.09211376858435683
422,-0.08144796380090502
423,-0.055753070458952836
424,-0.08904330963154494
425,-0.05591467356173241
426,-0.08920491273432452
427,-0.09486102133160956
428,-0.09114414996767939
429,-0.07837750484809314
430,-0.06496444731738849
431,-0.12055591467356175
432,-0.06221719457013575
433,-0.09453781512605042
434,0.44957983193277307
435,0.47398190045248867
436,0.48303167420814475
437,-0.1011635423400129
438,-0.08920491273432452
439,0.44974143503555264
440,-0.10908209437621197
441,-0.09566903684550743
442,-0.09518422753716871
443,-0.074983839689722
444,-0.11441499676793798
445,-0.0690045248868778
446,-0.08742727860374921
447,-0.0547834518422754
448,-0.03991596638655459
449,-0.153038138332256
450,0.4762443438914027
451,0.29180133591898305
452,-0.06270200387847447
453,-0.09130575307045896
454,-0.059146735617323865
455,-0.08387201034259861
456,-0.116677440206852
457,-0.08904330963154494
458,-0.11441499676793798
459,-0.11813186813186816
460,-0.02472527472527475
461,-0.09599224305106657
462,0.28404438698556345
463,0.12125619478560656
464,-0.09809308338720102
465,-0.07352941176470584
466,-0.04961215255332907
467,0.6225490196078431
468,-0.11813186813186816
469,-0.11296056884292183
470,-0.07191338073691012
471,-0.1308985132514544
472,-0.08322559793148032
473,-0.10342598577892692
474,0.9709114414996768
475,-0.07110536522301225
476,-0.07514544279250157
477,-0.07433742727860371
478,0.11463046757164397
479,-0.0833872010342599
480,-0.08225597931480289
481,-0.08678086619263092
482,-0.12184873949579833
483,0.31070889894419307
484,0.14194139194139188
485,-0.044279250161603056
486,-0.007272139625080776
487,-0.10439560439560436
488,-0.10084033613445376
489,0.6225490196078431
490,0.16666666666666663
491,-0.05349062702003882
492,-0.08920491273432452
493,-0.0898513251454428
494,0.461376858435682
495,-0.07223658694246926
496,-0.08047834518422758
497,-0.12314156431803491
498,0.11285283344106867
499,-0.06528765352294763
500,0.2861452273216979
501,-0.1351001939237233
502,-0.07433742727860371
503,-0.06124757595345831
504,0.4893341952165482
505,-0.09065934065934067
506,-0.05381383322559796
507,-0.12750484809308338
508,-0.06480284421460891
509,0.09766214177978882
510,-0.08920491273432452
511,-0.0940530058177117
512,-0.05155138978668394
513,-0.07029734970911439
514,0.47753716871363927
515,-0.15627020038784745
516,-0.1351001939237233
517,-0.06496444731738849
518,0.4232385261797027
519,-0.12459599224305107
520,-0.0809631544925663
521,-0.08791208791208793
522,-0.1071428571428571
523,-0.013574660633484115
524,0.11964016375781072
525,-0.12702003878474466
526,-0.11215255332902396
527,-0.044279250161603056
528,-0.09841628959276016
529,-0.010665804783451804
530,-0.07886231415643186
531,-0.06577246283128635
532,-0.09098254686489982
533,-0.09195216548157725
534,0.7997198879551821
535,-0.1184550743374273
536,0.6225490196078431
537,-0.08290239172592118
538,0.442792501616031
539,0.2867916397328163
540,-0.07886231415643186
541,0.27515621633268694
542,-0.11021331609566909
543,-0.04330963154492562
544,0.30375996552467144
545,-0.06351001939237233
546,0.46881060116354234
547,-0.08484162895927605
548,0.3129713423831071
549,-0.13897866839043305
550,0.43309631544925664
551,0.11818573583279457
552,0.27741865977160096
553,-0.05138978668390437
554,0.44618616677440204
555,0.442792501616031
556,0.4713962508080155
557,-0.06932773109243695
558,-0.08241758241758246
559,-0.05704589528118942
560,-0.005817711700064621
561,-0.1202327084680026
562,-0.0678733031674208
563,0.4356819650937298
564,0.4385908209437621
565,-0.09825468648998059
566,-0.09599224305106657
567,-0.11619263089851328
568,-0.061570782159017456
569,0.11786252962723542
570,-0.09146735617323853
571,-0.0672268907563025
572,-0.11296056884292183
573,-0.06561085972850678
574,0.11786252962723542
575,-0.1244343891402715
576,0.09443007972419737
577,0.46460892049127345
578,-0.05526826115061412
579,-0.07466063348416285
580,-0.04508726567550092
581,-0.007272139625080776
582,-0.07724628312863602
583,-0.10100193923723333
584,-0.08500323206205562
585,-0.022624434389140302
586,0.6252962723550959
587,0.10687351863822447
588,-0.0654492566257272
589,-0.09421460892049127
590,-0.0833872010342599
591,-0.11570782159017456
592,-0.11910148674854559
593,-0.06884292178409823
594,-0.12895927601809953
595,-0.03991596638655459
596,-0.10326438267614735
597,-0.10811247575953453
598,-0.037330316742081426
599,-0.04314802844214605
600,-0.095830639948287
601,-0.0696509372979961
602,0.09636931695755224
603,-0.060924369747899165
604,-0.06302521008403361
605,0.4381060116354234
606,-0.10326438267614735
607,-0.09324499030381384
608,-0.074983839689722
609,-0.12168713639301876
610,-0.062055591467356175
611,-0.054621848739495826
612,-0.09308338720103426
613,0.11123680241327294
614,0.4290562378797673
615,-0.11344537815126055
616,-0.07773109243697474
617,-0.12394957983193278
618,-0.08742727860374921
619,-0.09486102133160956
620,0.4245313510019393
621,0.11786252962723542
622,0.4290562378797673
623,-0.07062055591467353
624,-0.08532643826761477
625,-0.07304460245636712
626,0
627,0.11576168929110098
628,-0.1064964447317388
629,-0.08047834518422758
630,-0.09566903684550743
631,-0.12944408532643825
632,-0.09195216548157725
633,-0.09162895927601811
634,-0.11199095022624439
635,-0.060924369747899165
636,-0.07627666451195858
637,0.4436005171299289
638,0.14630467571644035
639,-0.09195216548157725
640,-0.09146735617323853
641,-0.0976082740788623
642,-0.09324499030381384
643,0.1621417797888386
644,-0.10859728506787325
645,0.27224736048265463
646,-0.0654492566257272
647,-0.08920491273432452
648,0.5976621417797889
649,-0.07288299935358755
650,-0.06932773109243695
651,-0.10859728506787325
652,-0.13720103425985775
653,-0.07062055591467353
654,-0.09825468648998059
655,-0.05898513251454429
656,-0.15109890109890112
657,-0.022624434389140302
658,0.4893341952165482
659,-0.12895927601809953
660,-0.11118293471234653
661,0.4571751777634131
662,-0.07756948933419516
663,-0.07579185520361986
664,-0.05494505494505497
665,-0.1089204912734324
666,0.4376212023270847
667,-0.13429217840982544
668,0.11964016375781072
669,-0.08047834518422758
670,-0.05413703943115711
671,-0.08047834518422758
672,-0.11118293471234653
673,-0.09162895927601811
674,-0.10132514544279247
675,-0.07950872656755015
676,-0.07708468002585644
677,-0.054621848739495826
678,-0.051712992889463516
679,-0.04444085326438263
680,-0.009049773755656076
681,-0.07417582417582413
682,-0.09696186166774401
683,-0.034421460892049116
684,-0.05187459599224309
685,-0.05963154492566258
686,-0.1089204912734324
687,0.13127558715794008
688,-0.12944408532643825
689,-0.06528765352294763
690,0.4524886877828054
691,-0.0339366515837104
692,-0.09954751131221717
693,-0.07886231415643186
694,-0.11166774402068524
695,-0.04751131221719462
696,-0.05252100840336138
697,0.11430726136608482
698,0.08925878043525104
699,0.4893341952165482
700,-0.07999353587588887
701,-0.09453781512605042
702,-0.07659987071751773
703,-0.079185520361991
704,-0.0672268907563025
705,0.14194139194139188
706,-0.05882352941176472
707,-0.052844214608920526
708,-0.014544279250161551
709,0.46170006464124114
710,0.14194139194139188
711,-0.07029734970911439
712,-0.029088558500323214
713,-0.10504201680672265
714,-0.09065934065934067
715,-0.12314156431803491
716,-0.10908209437621197
717,-0.07708468002585644
718,-0.06851971557853909
719,-0.034421460892049116
720,0.11010558069381593
721,-0.013574660633484115
722,-0.08387201034259861
723,0.2880844645550529
724,-0.09841628959276016
725,-0.051066580478345225
726,-0.07724628312863602
727,-0.05090497737556565
728,-0.04266321913380733
729,-0.11296056884292183
730,-0.11522301228183585
731,-0.11958629605688431
732,-0.10665804783451838
733,-0.07643826761473815
734,0.287276449041155
735,0.1067119155354449
736,-0.09696186166774401
737,0.07730015082956254
738,-0.09421460892049127
739,-0.08500323206205562
740,0.43309631544925664
741,-0.09809308338720102
742,-0.05381383322559796
743,-0.05429864253393668
744,-0.08742727860374921
745,-0.04120879120879117
746,-0.07886231415643186
747,-0.11069812540400781
748,-0.07950872656755015
749,-0.0690045248868778
750,-0.06706528765352293
751,-0.10342598577892692
752,-0.07643826761473815
753,-0.10520361990950222
754,-0.04831932773109249
755,0.3231523378582203
756,-0.12394957983193278
757,0.4898190045248869
758,-0.08952811893988366
759,-0.0833872010342599
760,-0.09162895927601811
761,0.1311139840551605
762,0.46751777634130576
763,-0.036683904330963135
764,0.11980176686059041
765,0.11010558069381593
766,-0.07999353587588887
767,-0.09841628959276016
768,-0.14964447317388496
769,-0.10374919198448607
770,-0.12104072398190047
771,-0.06884292178409823
772,-0.08322559793148032
773,-0.08581124757595349
774,-0.061570782159017456
775,-0.07740788623141559
776,-0.09906270200387846
777,-0.10778926955397539
778,-0.07449903038138328
779,-0.11926308985132517
780,-0.08290239172592118
781,-0.0565610859728507
782,-0.10051712992889461
783,0.44618616677440204
784,0.10800474035768148
785,-0.09195216548157725
786,-0.07821590174531357
787,-0.0678733031674208
788,-0.06593406593406592
789,-0.09114414996767939
790,-0.040077569489334164
791,-0.11053652230122823
792,-0.11085972850678738
793,-0.06496444731738849
794,-0.08952811893988366
795,-0.06447963800904977
796,-0.10229476405946991
797,0.07956259426847656
798,-0.12233354880413705
799,-0.08936651583710409
800,0
801,-0.08678086619263092
802,-0.07886231415643186
803,-0.07821590174531357
804,-0.08193277310924374
805,0.14404223227752633
806,-0.09065934065934067
807,-0.007272139625080776
808,-0.10972850678733037
809,-0.1029411764705882
810,-0.09486102133160956
811,-0.14204912734324504
812,-0.11958629605688431
813,-0.11296056884292183
814,-0.09825468648998059
815,0.15939452704158585
816,-0.09486102133160956
817,0.4620232708468003
818,0.4578215901745314
819,-0.11344537815126055
820,0.7977806507218272
821,-0.05494505494505497
822,-0.10665804783451838
823,0.12254901960784315
824,-0.15109890109890112
825,0
826,-0.009049773755656076
827,-0.07659987071751773
828,0.0781081663434604
829,-0.12475759534583064
830,-0.10601163542340009
831,-0.07659987071751773
832,0.4381060116354234
833,-0.1035875888817065
834,-0.08678086619263092
835,-0.09276018099547512
836,0.10380305968541259
837,-0.0725597931480284
838,-0.016968325791855254
839,-0.10132514544279247
840,-0.09017453135100195
841,-0.02472527472527475
842,-0.06932773109243695
843,0.140002154708037
844,-0.15756302521008403
845,-0.05704589528118942
846,0.25721827192415436
847,-0.08952811893988366
848,-0.0851648351648352
849,-0.07094376212023268
850,-0.09728506787330315
851,-0.07579185520361986
852,-0.13720103425985775
853,0.11947856065503115
854,-0.06981254040077567
855,-0.061570782159017456
856,-0.07643826761473815
857,-0.08968972204266323
858,-0.10552682611506137
859,-0.0707821590174531
860,-0.06690368455074336
861,-0.09518422753716871
862,-0.09421460892049127
863,-0.15756302521008403
864,0.06469510881275586
865,-0.07563025210084029
866,0
867,0.15939452704158585
868,-0.07175177763413054
869,0.28291316526610644
870,0.46574014221073046
871,-0.09243697478991597
872,-0.05995475113122173
873,-0.07110536522301225
874,-0.0339366515837104
875,-0.12944408532643825
876,-0.05316742081447967
877,-0.0833872010342599
878,-0.03474466709760826
879,-0.04120879120879117
880,-0.12104072398190047
881,-0.12314156431803491
882,0.13159879336349922
883,0.12772031889678948
884,-0.05704589528118942
885,-0.02375565610859731
886,-0.11182934712346482
887,-0.02779573367808663
888,-0.09421460892049127
889,-0.09017453135100195
890,-0.10924369747899154
891,-0.010665804783451804
892,-0.09146735617323853
893,0.2770954535660418
894,-0.0940530058177117
895,-0.12120232708468004
896,-0.10601163542340009
897,-0.08645765998707178
898,-0.016968325791855254
899,-0.09631544925662572
900,-0.0678733031674208
901,-0.1184550743374273
902,-0.1011635423400129
903,0.15648567119155354
904,-0.08241758241758246
905,-0.08128636069812545
906,-0.05526826115061412
907,0.16666666666666663
908,0.25188536953242835
909,0.12594268476621417
910,-0.08823529411764708
911,0.5
912,0.44974143503555264
913,-0.18972204266321913
914,-0.10455720749838393
915,-0.07126696832579182
916,-0.11296056884292183
917,-0.044764059469941775
918,-0.05252100840336138
919,-0.0940530058177117
920,-0.08742727860374921
921,-0.061570782159017456
922,0.4893341952165482
923,0.47107304460245636
924,-0.09389140271493213
925,-0.07950872656755015
926,-0.05526826115061412
927,-0.0976082740788623
928,0.09443007972419737
929,-0.13073691014867483
930,-0.09550743374272785
931,-0.06270200387847447
932,-0.07466063348416285
933,-0.11522301228183585
934,-0.055753070458952836
935,0.08925878043525104
936,-0.10374919198448607
937,0.08570351217410033
938,0.10962077138547721
939,-0.12944408532643825
940,-0.15513897866839044
941,0.45976082740788626
942,-0.08952811893988366
943,-0.10407239819004521
944,-0.07466063348416285
945,-0.07223658694246926
946,-0.08209437621202331
947,-0.10407239819004521
948,-0.058661926308985146
949,-0.07207498383968969
950,0.28873087696617117
951,-0.10326438267614735
952,-0.12104072398190047
953,-0.09082094376212024
954,-0.09987071751777632
955,-0.08920491273432452
956,-0.010665804783451804
957,-0.07999353587588887
958,0.6259426847662142
959,-0.10972850678733037
960,-0.03684550743374271
961,-0.09841628959276016
962,-0.11683904330963157
963,-0.1184550743374273
964,-0.12944408532643825
965,-0.08742727860374921
966,-0.09017453135100195
967,-0.06851971557853909
968,0.28533721180780003
969,-0.11296056884292183
970,-0.07062055591467353
971,-0.11974789915966388
972,-0.04266321913380733
973,-0.06641887524240464
974,-0.08645765998707178
975,-0.08823529411764708
976,-0.09340659340659341
977,-0.09453781512605042
978,-0.1089204912734324
979,0.46234647705235943
980,-0.08500323206205562
981,-0.11958629605688431
982,-0.07175177763413054
983,0.28355957767722473
984,-0.09776987718164187
985,0.4665481577246283
986,-0.11683904330963157
987,-0.06221719457013575
988,-0.060277957336780874
989,-0.012928248222365823
990,-0.09486102133160956
991,-0.09744667097608273
992,-0.05187459599224309
993,-0.09211376858435683
994,-0.09389140271493213
995,0.0751993104934281
996,-0.08177117000646417
997,0.47171945701357465
998,0.11236802413272995
999,-0.07950872656755015
1000,-0.1184550743374273
1001,0.13014436543848307
1002,-0.0636716224951519
1003,-0.06577246283128635
1004,-0.07950872656755015
1005,-0.09098254686489982
1006,-0.09890109890109888
1007,0.4429541047188106
1008,-0.08758888170652879
1009,-0.11700064641241115
1010,-0.09841628959276016
1011,-0.05203619909502266
1012,-0.11764705882352944
1013,-0.11683904330963157
1014,-0.14544279250161607
1015,-0.0976082740788623
1016,-0.07934712346477057
1017,0.29050851109674647
1018,0.6560008618832149
1019,-0.11296056884292183
1020,-0.11102133160956695
1021,0.46945701357466063
1022,0.49660633484162897
1023,0.47640594699418226
1024,-0.06221719457013575
1025,-0.06851971557853909
1026,-0.07950872656755015
1027,-0.06496444731738849
1028,-0.0904977375565611
1029,0.4713962508080155
1030,-0.07062055591467353
1031,-0.0993859082094376
1032,0.11236802413272995
1033,-0.07514544279250157
1034,-0.09550743374272785
1035,-0.12572721396250808
1036,-0.08581124757595349
1037,-0.08371040723981904
1038,-0.13073691014867483
1039,-0.02714932126696834
1040,-0.0530058177117001
1041,-0.10520361990950222
1042,0.43535875888817066
1043,-0.07223658694246926
1044,-0.13736263736263732
1045,-0.09486102133160956
1046,-0.0696509372979961
1047,0.45685197155785395
1048,-0.12944408532643825
1049,-0.11231415643180354
1050,-0.10067873303167418
1051,-0.0636716224951519
1052,-0.10520361990950222
1053,0.10655031243266533
1054,-0.1422107304460246
1055,0.12254901960784315
1056,0.4290562378797673
1057,0.09766214177978882
1058,-0.08484162895927605
1059,-0.11296056884292183
1060,-0.07514544279250157
1061,0.15761689291101055
1062,-0.11813186813186816
1063,-0.05203619909502266
1064,-0.0869424692954105
1065,0.13159879336349922
1066,-0.06884292178409823
1067,-0.07659987071751773
1068,0.07956259426847656
1069,-0.07643826761473815
1070,0.6349924585218703
1071,-0.029088558500323214
1072,-0.11215255332902396
1073,-0.1011635423400129
1074,-0.09647705235940529
1075,0.967032967032967
1076,-0.06108597285067874
1077,-0.15756302521008403
1078,-0.10989010989010994
1079,-0.08306399482870075
1080,-0.0880736910148675
1081,-0.05704589528118942
1082,-0.0940530058177117
1083,-0.09825468648998059
1084,-0.11182934712346482
1085,-0.10455720749838393
1086,-0.07239819004524883
1087,-0.06593406593406592
1088,-0.08920491273432452
1089,-0.074983839689722
1090,0.10073260073260071
1091,-0.08645765998707178
1092,0.12772031889678948
1093,-0.012928248222365823
1094,0.4298642533936652
1095,-0.09502262443438914
1096,0.1067119155354449
1097,-0.1011635423400129
1098,-0.10665804783451838
1099,-0.02375565610859731
1100,-0.08952811893988366
1101,-0.09550743374272785
1102,-0.04831932773109249
1103,-0.12944408532643825
1104,-0.05429864253393668
1105,-0.14544279250161607
1106,-0.06528765352294763
1107,-0.04670329670329665
1108,-0.15756302521008403
1109,0.4760827407886231
1110,-0.0339366515837104
1111,-0.10520361990950222
1112,-0.09195216548157725
1113,-0.13235294117647056
1114,-0.08322559793148032
1115,-0.09243697478991597
1116,-0.10908209437621197
1117,-0.06383322559793148
1118,-0.05155138978668394
1119,-0.07659987071751773
1120,-0.11296056884292183
1121,-0.058338720103426
1122,-0.07999353587588887
1123,0.30666882137470375
1124,-0.07740788623141559
1125,-0.09195216548157725
1126,-0.05268261150614095
1127,0.4660633484162896
1128,-0.14964447317388496
1129,0.12125619478560656
1130,-0.09114414996767939
1131,-0.15384615384615385
1132,-0.05138978668390437
1133,-0.0833872010342599
1134,-0.09825468648998059
1135,-0.09114414996767939
1136,-0.1029411764705882
1137,-0.13962508080155134
1138,-0.07740788623141559
1139,0.16666666666666663
1140,-0.10100193923723333
1141,-0.11974789915966388
1142,-0.11296056884292183
1143,-0.09340659340659341
1144,-0.09211376858435683
1145,-0.1184550743374273
1146,0.4429541047188106
1147,-0.06334841628959276
1148,-0.051712992889463516
1149,-0.10455720749838393
1150,0.07730015082956254
1151,-0.11877828054298645
1152,0.0907132083602672
1153,-0.09857789269553974
1154,-0.12944408532643825
1155,0.4534583063994829
1156,0.4558823529411765
1157,-0.0851648351648352
1158,-0.08193277310924374
1159,-0.12895927601809953
1160,-0.09825468648998059
1161,-0.12750484809308338
1162,-0.08645765998707178
1163,0.2861452273216979
1164,-0.1018099547511312
1165,0.4303490627020039
1166,-0.09195216548157725
1167,-0.09696186166774401
1168,-0.12895927601809953
1169,-0.08241758241758246
1170,-0.11296056884292183
1171,0.28582202111613875
1172,-0.10908209437621197
1173,-0.10035552682611504
1174,0.11301443654384824
1175,0.28582202111613875
1176,-0.1011635423400129
1177,0.4505494505494505
1178,-0.03474466709760826
